2013.12.04,22:20,1.35874,1.35889,1.35868,1.35883,207
2013.12.04,22:25,1.35883,1.35890,1.35873,1.35878,286
2013.12.04,22:30,1.35878,1.35879,1.35868,1.35868,101
2013.12.04,22:35,1.35868,1.35885,1.35858,1.35882,248
2013.12.04,22:40,1.35884,1.35892,1.35874,1.35879,280
2013.12.04,22:45,1.35877,1.35877,1.35854,1.35872,445
2013.12.04,22:50,1.35871,1.35875,1.35829,1.35831,532
2013.12.04,22:55,1.35830,1.35862,1.35827,1.35852,360
2013.12.04,23:00,1.35851,1.35901,1.35829,1.35890,660
2013.12.04,23:05,1.35890,1.35930,1.35880,1.35917,597
2013.12.04,23:10,1.35916,1.35922,1.35907,1.35915,217
2013.12.04,23:15,1.35915,1.35937,1.35910,1.35918,216
2013.12.04,23:20,1.35918,1.35928,1.35912,1.35915,143
2013.12.04,23:25,1.35915,1.35926,1.35909,1.35925,160
2013.12.04,23:30,1.35925,1.35931,1.35918,1.35927,162
2013.12.04,23:35,1.35927,1.35945,1.35918,1.35926,302
2013.12.04,23:40,1.35930,1.35930,1.35911,1.35921,200
2013.12.04,23:45,1.35921,1.35930,1.35907,1.35917,118
2013.12.04,23:50,1.35918,1.35923,1.35914,1.35921,146
2013.12.04,23:55,1.35920,1.35925,1.35914,1.35919,243
2013.12.05,00:00,1.35919,1.35923,1.35904,1.35909,59
2013.12.05,00:05,1.35907,1.35913,1.35886,1.35905,88
2013.12.05,00:10,1.35907,1.35919,1.35893,1.35905,119
2013.12.05,00:15,1.35899,1.35910,1.35878,1.35888,252
2013.12.05,00:20,1.35890,1.35928,1.35880,1.35896,273
2013.12.05,00:25,1.35896,1.35919,1.35892,1.35908,92
2013.12.05,00:30,1.35905,1.35905,1.35890,1.35891,82
2013.12.05,00:35,1.35896,1.35910,1.35876,1.35896,161
2013.12.05,00:40,1.35898,1.35903,1.35880,1.35896,125
2013.12.05,00:45,1.35898,1.35902,1.35881,1.35896,53
2013.12.05,00:50,1.35895,1.35897,1.35884,1.35894,56
2013.12.05,00:55,1.35895,1.35896,1.35888,1.35888,34
2013.12.05,01:00,1.35887,1.35895,1.35881,1.35889,66
2013.12.05,01:05,1.35886,1.35889,1.35883,1.35883,44
2013.12.05,01:10,1.35883,1.35888,1.35871,1.35871,72
2013.12.05,01:15,1.35872,1.35882,1.35862,1.35882,89
2013.12.05,01:20,1.35883,1.35883,1.35864,1.35875,130
2013.12.05,01:25,1.35873,1.35884,1.35863,1.35878,92
2013.12.05,01:30,1.35877,1.35881,1.35865,1.35869,136
2013.12.05,01:35,1.35868,1.35868,1.35838,1.35839,189
2013.12.05,01:40,1.35839,1.35847,1.35826,1.35841,258
2013.12.05,01:45,1.35843,1.35852,1.35837,1.35845,173
2013.12.05,01:50,1.35847,1.35854,1.35842,1.35843,129
2013.12.05,01:55,1.35843,1.35847,1.35842,1.35844,42
2013.12.05,02:00,1.35844,1.35889,1.35844,1.35871,292
2013.12.05,02:05,1.35870,1.35870,1.35842,1.35860,291
2013.12.05,02:10,1.35858,1.35862,1.35852,1.35859,105
2013.12.05,02:15,1.35858,1.35860,1.35852,1.35858,112
2013.12.05,02:20,1.35858,1.35862,1.35844,1.35845,107
2013.12.05,02:25,1.35844,1.35856,1.35842,1.35856,113
2013.12.05,02:30,1.35854,1.35858,1.35845,1.35851,214
2013.12.05,02:35,1.35852,1.35904,1.35852,1.35881,221
2013.12.05,02:40,1.35880,1.35900,1.35859,1.35862,260
2013.12.05,02:45,1.35862,1.35873,1.35856,1.35860,187
2013.12.05,02:50,1.35861,1.35862,1.35817,1.35817,307
2013.12.05,02:55,1.35817,1.35825,1.35789,1.35800,436
2013.12.05,03:00,1.35799,1.35821,1.35791,1.35810,282
2013.12.05,03:05,1.35810,1.35841,1.35810,1.35831,167
2013.12.05,03:10,1.35830,1.35839,1.35820,1.35823,180
2013.12.05,03:15,1.35823,1.35840,1.35821,1.35838,231
2013.12.05,03:20,1.35838,1.35845,1.35827,1.35828,115
2013.12.05,03:25,1.35828,1.35862,1.35825,1.35852,246
2013.12.05,03:30,1.35854,1.35874,1.35851,1.35872,327
2013.12.05,03:35,1.35873,1.35877,1.35864,1.35868,214
2013.12.05,03:40,1.35868,1.35873,1.35861,1.35862,167
2013.12.05,03:45,1.35862,1.35862,1.35837,1.35838,110
2013.12.05,03:50,1.35837,1.35842,1.35826,1.35837,183
2013.12.05,03:55,1.35837,1.35865,1.35837,1.35860,173
2013.12.05,04:00,1.35860,1.35868,1.35857,1.35868,60
2013.12.05,04:05,1.35868,1.35876,1.35849,1.35851,129
2013.12.05,04:10,1.35850,1.35851,1.35837,1.35850,74
2013.12.05,04:15,1.35850,1.35852,1.35832,1.35836,129
2013.12.05,04:20,1.35837,1.35842,1.35829,1.35829,70
2013.12.05,04:25,1.35828,1.35829,1.35810,1.35819,195
2013.12.05,04:30,1.35819,1.35852,1.35819,1.35850,118
2013.12.05,04:35,1.35850,1.35855,1.35842,1.35849,114
2013.12.05,04:40,1.35850,1.35850,1.35842,1.35844,96
2013.12.05,04:45,1.35844,1.35868,1.35843,1.35868,82
2013.12.05,04:50,1.35868,1.35884,1.35868,1.35882,118
2013.12.05,04:55,1.35884,1.35901,1.35884,1.35888,151
2013.12.05,05:00,1.35888,1.35893,1.35888,1.35892,36
2013.12.05,05:05,1.35892,1.35903,1.35890,1.35901,103
2013.12.05,05:10,1.35900,1.35904,1.35898,1.35899,57
2013.12.05,05:15,1.35899,1.35905,1.35897,1.35901,79
2013.12.05,05:20,1.35901,1.35912,1.35880,1.35888,253
2013.12.05,05:25,1.35888,1.35888,1.35842,1.35849,240
2013.12.05,05:30,1.35851,1.35858,1.35846,1.35849,191
2013.12.05,05:35,1.35848,1.35868,1.35848,1.35860,241
2013.12.05,05:40,1.35858,1.35869,1.35847,1.35866,229
2013.12.05,05:45,1.35866,1.35866,1.35850,1.35851,219
2013.12.05,05:50,1.35852,1.35852,1.35819,1.35827,469
2013.12.05,05:55,1.35827,1.35850,1.35826,1.35848,160
2013.12.05,06:00,1.35848,1.35853,1.35831,1.35837,110
2013.12.05,06:05,1.35835,1.35850,1.35829,1.35840,217
2013.12.05,06:10,1.35841,1.35850,1.35836,1.35838,111
2013.12.05,06:15,1.35838,1.35906,1.35827,1.35900,350
2013.12.05,06:20,1.35899,1.35905,1.35877,1.35884,270
2013.12.05,06:25,1.35883,1.35888,1.35872,1.35882,223
2013.12.05,06:30,1.35885,1.36011,1.35878,1.36001,896
2013.12.05,06:35,1.36000,1.36138,1.35972,1.36061,1399
2013.12.05,06:40,1.36061,1.36083,1.36026,1.36057,920
2013.12.05,06:45,1.36056,1.36068,1.36010,1.36023,896
2013.12.05,06:50,1.36024,1.36036,1.36004,1.36014,441
2013.12.05,06:55,1.36014,1.36047,1.36014,1.36020,395
2013.12.05,07:00,1.36022,1.36043,1.36002,1.36010,395
2013.12.05,07:05,1.36010,1.36032,1.36009,1.36028,221
2013.12.05,07:10,1.36028,1.36031,1.36011,1.36020,257
2013.12.05,07:15,1.36020,1.36021,1.36002,1.36009,286
2013.12.05,07:20,1.36009,1.36018,1.36002,1.36014,159
2013.12.05,07:25,1.36014,1.36027,1.36014,1.36027,127
2013.12.05,07:30,1.36028,1.36074,1.36024,1.36042,568
2013.12.05,07:35,1.36040,1.36075,1.36040,1.36063,196
2013.12.05,07:40,1.36065,1.36078,1.36031,1.36041,282
2013.12.05,07:45,1.36040,1.36041,1.36022,1.36027,240
2013.12.05,07:50,1.36028,1.36033,1.36017,1.36029,170
2013.12.05,07:55,1.36029,1.36037,1.36022,1.36037,224
2013.12.05,08:00,1.36037,1.36039,1.36025,1.36037,176
2013.12.05,08:05,1.36037,1.36038,1.36023,1.36026,218
2013.12.05,08:10,1.36026,1.36041,1.36018,1.36039,184
2013.12.05,08:15,1.36038,1.36095,1.36037,1.36091,376
2013.12.05,08:20,1.36091,1.36120,1.36068,1.36114,244
2013.12.05,08:25,1.36113,1.36384,1.36113,1.36317,2179
2013.12.05,08:30,1.36318,1.36369,1.36282,1.36297,1516
2013.12.05,08:35,1.36296,1.36319,1.36275,1.36300,507
2013.12.05,08:40,1.36302,1.36302,1.36242,1.36256,460
2013.12.05,08:45,1.36255,1.36280,1.36232,1.36236,515
2013.12.05,08:50,1.36235,1.36263,1.36227,1.36251,457
2013.12.05,08:55,1.36251,1.36254,1.36231,1.36246,261
2013.12.05,09:00,1.36246,1.36284,1.36243,1.36278,389
2013.12.05,09:05,1.36278,1.36284,1.36231,1.36249,470
2013.12.05,09:10,1.36250,1.36323,1.36250,1.36318,544
2013.12.05,09:15,1.36318,1.36334,1.36296,1.36321,628
2013.12.05,09:20,1.36321,1.36321,1.36260,1.36268,442
2013.12.05,09:25,1.36269,1.36299,1.36257,1.36273,561
2013.12.05,09:30,1.36273,1.36286,1.36218,1.36227,660
2013.12.05,09:35,1.36227,1.36244,1.36198,1.36210,456
2013.12.05,09:40,1.36210,1.36231,1.36197,1.36211,375
2013.12.05,09:45,1.36211,1.36218,1.36198,1.36202,454
2013.12.05,09:50,1.36202,1.36210,1.36173,1.36181,598
2013.12.05,09:55,1.36181,1.36215,1.36176,1.36212,393
2013.12.05,10:00,1.36211,1.36242,1.36202,1.36227,666
2013.12.05,10:05,1.36227,1.36250,1.36215,1.36219,557
2013.12.05,10:10,1.36221,1.36221,1.36182,1.36191,569
2013.12.05,10:15,1.36191,1.36191,1.36142,1.36143,739
2013.12.05,10:20,1.36142,1.36150,1.36067,1.36101,1142
2013.12.05,10:25,1.36097,1.36150,1.36097,1.36150,802
2013.12.05,10:30,1.36151,1.36156,1.36120,1.36139,912
2013.12.05,10:35,1.36139,1.36161,1.36113,1.36113,750
2013.12.05,10:40,1.36113,1.36127,1.36071,1.36076,593
2013.12.05,10:45,1.36076,1.36091,1.36062,1.36082,576
2013.12.05,10:50,1.36082,1.36093,1.36009,1.36060,997
2013.12.05,10:55,1.36060,1.36069,1.36031,1.36031,664
2013.12.05,11:00,1.36031,1.36052,1.36001,1.36031,760
2013.12.05,11:05,1.36030,1.36045,1.36009,1.36019,787
2013.12.05,11:10,1.36019,1.36032,1.35927,1.35936,1053
2013.12.05,11:15,1.35936,1.35937,1.35834,1.35875,1673
2013.12.05,11:20,1.35874,1.35915,1.35833,1.35901,992
2013.12.05,11:25,1.35902,1.35915,1.35857,1.35913,744
2013.12.05,11:30,1.35913,1.35964,1.35903,1.35944,833
2013.12.05,11:35,1.35943,1.35943,1.35912,1.35922,431
2013.12.05,11:40,1.35923,1.35998,1.35916,1.35991,615
2013.12.05,11:45,1.35993,1.36001,1.35963,1.35991,985
2013.12.05,11:50,1.35991,1.36009,1.35971,1.35988,704
2013.12.05,11:55,1.35988,1.36005,1.35951,1.35961,672
2013.12.05,12:00,1.35962,1.35979,1.35943,1.35949,568
2013.12.05,12:05,1.35948,1.35970,1.35945,1.35963,375
